date,gauge,imergl,lseqmdl
2017-06-01,0.0,2.8,0.0
2017-10-01,0.0,32.4,49.0
2017-10-02,40.0,0.2,0.0
2017-10-10,3.3,5.4,3.2
2017-10-11,30.2,0.5,0.0
2017-11-02,20.4,35.9,55.3
2017-11-12,1.5,36.6,38.7
2017-11-13,30.5,38.1,40.8
2017-11-14,30.5,2.8,0.0
2017-11-16,9.5,7.0,2.1
2017-11-17,16.5,16.7,11.7
2017-11-18,3.4,10.5,5.4
2017-11-19,0.0,6.8,1.9
2017-11-20,19.0,1.5,0.0
2017-11-23,22.0,30.1,33.8
2017-11-24,10.9,16.7,13.4
2017-11-25,7.0,2.0,0.0
2017-11-26,29.0,25.0,29.8
2017-11-27,32.0,24.7,24.5
2017-11-28,23.0,1.9,0.0
2017-12-09,5.5,2.1,0.0
2017-12-11,2.5,7.1,2.9
2017-12-12,8.5,0.4,0.0
2017-12-16,22.4,21.9,18.5
2017-12-17,28.1,2.7,0.0
2017-12-18,3.5,0.1,0.0
2017-12-21,86.5,9.9,6.9
2017-12-22,29.1,10.5,7.5
2017-12-23,15.4,25.9,31.3
2017-12-24,30.0,18.3,17.4
2017-12-26,10.0,6.3,3.4
2017-12-29,3.0,3.0,1.0
2017-12-31,85.0,57.1,73.0
2018-01-01,59.3,5.2,1.0
2018-01-02,0.5,1.2,0.0
2018-01-08,12.0,3.5,0.0
2018-01-09,24.0,1.0,0.0
2018-01-12,1.2,5.2,2.0
2018-01-21,43.0,6.1,4.0
2018-02-25,1.6,2.6,0.0
2018-02-26,12.9,0.3,0.0
2018-03-01,4.1,10.6,8.2
2018-03-03,12.0,34.8,40.0
2018-03-04,42.1,1.9,1.0
2018-03-07,72.5,0.9,0.0
2018-03-13,3.6,0.1,0.0
2018-03-14,2.0,0.0,0.0
2018-03-15,1.0,1.7,0.0
2018-03-19,8.0,3.4,1.0
2018-03-21,2.0,0.5,0.0
2018-03-27,4.0,12.0,8.5
2018-03-29,2.8,35.4,56.0
2018-03-30,72.0,0.8,0.0
2018-04-01,5.5,0.5,0.0
2018-04-03,2.1,4.1,1.0
2018-04-09,18.5,11.9,9.0
2018-04-10,31.0,1.4,0.0
2018-04-15,4.0,9.6,8.6
2018-05-07,2.0,0.0,0.0
2018-05-14,24.6,0.6,0.0
2018-05-18,17.1,2.6,0.0
2018-05-21,29.3,6.9,4.2
2018-05-23,107.5,23.2,34.4
2018-05-24,7.2,2.4,0.0
2018-05-25,56.0,3.1,0.0
2018-05-26,15.0,11.3,11.1
2018-05-27,8.5,9.6,7.7
2018-05-28,10.0,0.2,0.0
2018-05-29,0.0,19.0,29.2
2018-05-30,23.4,1.0,0.0
2018-06-01,2.5,0.8,0.0
2018-06-04,12.5,5.3,2.4
2018-06-08,2.9,7.3,5.4
2018-06-09,2.0,1.7,0.0
2018-06-13,0.0,0.4,0.0
2018-06-19,14.0,0.0,0.0
2018-06-22,60.5,0.3,0.0
2018-06-24,29.0,70.5,106.0
2018-06-25,51.0,4.6,1.0
2018-06-26,25.0,45.7,99.1
2018-06-29,5.5,1.9,0.0
2018-07-15,1.5,0.2,0.0
2018-07-19,11.5,13.2,11.3
2018-07-20,1.5,11.2,8.7
2018-07-21,1.0,3.6,0.0
2018-07-24,22.0,11.1,9.0
2018-07-25,1.4,13.5,11.9
2018-07-26,3.8,0.1,0.0
2018-07-29,42.0,34.0,58.1
2018-07-30,41.0,1.1,0.0
2018-07-31,2.5,1.2,0.0
2018-08-02,33.5,3.1,1.0
2018-08-07,1.5,10.1,8.4
2018-08-08,1.5,4.6,1.5
2018-08-17,3.6,3.3,1.0
2018-08-23,25.8,0.0,0.0
2018-08-28,5.0,0.8,0.0
2018-08-29,0.0,0.0,0.0
2018-08-31,4.7,10.0,6.7
2018-09-04,8.0,3.0,0.0
2018-09-05,1.0,1.2,0.0
2018-09-07,3.0,4.3,0.0
2018-09-09,14.0,6.8,2.1
2018-09-21,13.0,6.8,3.3
2018-09-23,41.0,3.4,1.0
2018-09-26,27.6,6.1,2.6
2018-09-27,0.0,0.9,0.0
2018-09-28,0.0,1.7,0.0
2018-09-29,0.0,0.7,0.0
2018-09-30,0.0,0.6,0.0
2018-10-03,1.8,4.9,2.6
2018-10-04,9.5,6.7,4.9
2018-10-06,0.7,0.6,0.0
2018-10-07,1.0,18.7,20.7
2018-10-08,1.5,35.7,57.3
2018-10-09,30.5,14.2,15.4
2018-10-10,10.3,17.4,18.7
2018-10-11,30.9,33.6,51.2
2018-10-12,49.5,17.2,15.7
2018-10-13,0.5,8.9,4.4
2018-10-14,1.0,3.4,0.0
2018-10-16,36.0,1.2,0.0
2018-10-18,27.9,19.6,18.6
2018-10-19,1.5,8.0,3.4
2018-10-21,91.5,2.2,0.0
2018-10-22,0.8,2.3,0.0
2018-10-24,44.0,3.0,0.0
2018-10-27,4.0,11.0,7.4
2018-10-29,11.6,0.7,0.0
2018-10-30,0.5,33.8,39.0
2018-10-31,44.5,17.0,13.6
2018-11-01,43.3,0.7,0.0
2018-11-02,2.3,25.6,35.5
2018-11-03,14.3,4.9,1.8
2018-11-06,12.3,5.3,2.3
2018-11-08,71.8,10.6,8.9
2018-11-10,2.8,39.0,59.1
2018-11-11,18.5,10.1,5.0
2018-11-13,37.0,2.7,0.0
2018-11-14,21.5,98.7,106.2
2018-11-15,139.0,6.5,1.7
2018-11-19,50.8,1.6,0.0
2018-11-22,21.8,3.0,0.0
2018-11-24,9.7,1.5,0.0
2018-11-27,5.0,4.6,1.1
2018-11-30,34.0,13.2,9.6
2018-12-01,9.3,28.5,41.6
2018-12-02,15.9,34.8,48.9
2018-12-03,4.2,11.3,7.2
2018-12-04,8.0,33.3,46.9
2018-12-05,8.0,5.6,1.0
2018-12-07,21.0,6.8,1.9
2018-12-09,4.3,5.9,1.0
2018-12-11,12.2,17.1,13.5
2018-12-13,3.0,24.6,23.1
2018-12-14,86.6,5.4,1.3
2018-12-17,13.5,8.3,4.0
2018-12-19,59.0,3.6,0.0
2018-12-23,1.0,1.9,0.0
2018-12-24,2.0,5.4,2.6
2018-12-26,12.5,3.3,1.0
2018-12-29,11.6,1.2,0.0
2018-12-30,2.0,2.2,0.0
2019-01-05,1.0,16.7,14.8
2019-01-06,72.0,4.0,0.0
2019-01-11,14.0,29.2,36.3
2019-01-12,4.0,4.0,1.0
2019-01-14,0.0,8.2,5.5
2019-01-15,12.6,66.7,90.6
2019-01-16,109.6,0.2,0.0
2019-01-19,23.5,1.7,0.0
2019-01-21,6.0,40.1,57.1
2019-01-28,2.1,0.3,0.0
